Id	Fot	Inv	Dt	Client	Fee	Comm	Conv	Pd Y/N?	Text	Size	Place	Restrict Y/N?	GL Acct
TIR0009	TIR	101992	8/31/2012	CORBIS00	-0.35	40	1	Y		0	0	0	41201
TIR0009	TIR	101992	8/31/2012	CORBIS00	0.35	40	1	Y		0	0	0	41201
TIR0009	TIR	101992	8/31/2012	CORBIS00	0.35	40	1	Y		0	0	0	41201
TIR0009	TIR	102007	9/30/2012	CORBIS00	0.35	40	1	Y		0	0	0	41201
TIR0009	TIR	102007	9/30/2012	CORBIS00	0.53	40	1	Y		0	0	0	41201
TIR0009	TIR	102028	10/31/2012	CORBIS00	0.35	40	1	Y		0	0	0	41201
TIR0009	TIR	102028	10/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0009	TIR	102072	12/31/2012	CORBIS00	0.09	40	1	Y		0	0	0	41201
TIR0009	TIR	102072	12/31/2012	CORBIS00	0.01	40	1	Y		0	0	0	41201
TIR0009	TIR	102072	12/31/2012	CORBIS00	0.02	40	1	Y		0	0	0	41201
TIR0009	TIR	102072	12/31/2012	CORBIS00	0.02	40	1	Y		0	0	0	41201
TIR0009	TIR	102072	12/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0009	TIR	102161	4/30/2013	CORBIS00	0.08	40	1	Y		0	0	0	41201
TIR0009	TIR	102161	4/30/2013	CORBIS00	0.01	40	1	Y		0	0	0	41201
TIR0009	TIR	102161	4/30/2013	CORBIS00	0.02	40	1	Y		0	0	0	41201
TIR0010	TIR	101664	3/31/2011	CORBIS00	0.05	40	1	Y		8	0	0	41201
TIR0010	TIR	101664	3/31/2011	CORBIS00	0.05	40	1	Y		8	0	0	41201
TIR0010	TIR	101744	6/30/2011	CORBIS00	0.07	40	1	Y		0	0	0	41201
TIR0010	TIR	101744	6/30/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0010	TIR	101805	10/31/2011	CORBIS00	0.53	40	1	Y		0	0	0	41201
TIR0010	TIR	101805	10/31/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0010	TIR	101846	12/31/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0010	TIR	101862	1/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0010	TIR	101879	2/29/2012	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0012	TIR	101652	2/28/2011	CORBIS00	0.54	40	1	Y		8	0	0	41201
TIR0012	TIR	101652	2/28/2011	CORBIS00	0.54	40	1	N		8	0	0	41201
TIR0012	TIR	101652	2/28/2011	CORBIS00	0.54	40	1	N		8	0	0	41201
TIR0012	TIR	101664	3/31/2011	CORBIS00	0.09	40	1	Y		8	0	0	41201
TIR0012	TIR	101664	3/31/2011	CORBIS00	0.05	40	1	Y		8	0	0	41201
TIR0012	TIR	101664	3/31/2011	CORBIS00	0.54	40	1	Y		8	0	0	41201
TIR0012	TIR	101688	4/30/2011	CORBIS00	1.08	40	1	Y		8	0	0	41201
TIR0012	TIR	101729	5/31/2011	CORBIS00	1.62	40	1	Y		0	0	0	41201
TIR0012	TIR	101744	6/30/2011	CORBIS00	0.25	40	1	Y		0	0	0	41201
TIR0012	TIR	101744	6/30/2011	CORBIS00	0.14	40	1	Y		0	0	0	41201
TIR0012	TIR	101744	6/30/2011	CORBIS00	0.54	40	1	Y		0	0	0	41201
TIR0012	TIR	101757	7/31/2011	CORBIS00	0.54	40	1	Y		0	0	0	41201
TIR0012	TIR	101772	8/31/2011	CORBIS00	0.36	40	1	Y		0	0	0	41201
TIR0012	TIR	101772	8/31/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0012	TIR	101795	9/30/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0012	TIR	101795	9/30/2011	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	101805	10/31/2011	CORBIS00	48	40	1	Y		0	0	0	41201
TIR0012	TIR	101824	11/30/2011	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	101824	11/30/2011	CORBIS00	0.04	40	1	Y		0	0	0	41201
TIR0012	TIR	101879	2/29/2012	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0012	TIR	101913	4/30/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	101923	5/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	101992	8/31/2012	CORBIS00	-0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	101992	8/31/2012	CORBIS00	37.7	40	1	Y		0	0	0	41201
TIR0012	TIR	101992	8/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	101992	8/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	102007	9/30/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	102028	10/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	102028	10/31/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	102049	11/30/2012	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0012	TIR	102049	11/30/2012	CORBIS00	0.18	40	1	Y		0	0	0	41201
TIR0012	TIR	102072	12/31/2012	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0012	TIR	102108	2/28/2013	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0012	TIR	102108	2/28/2013	CORBIS00	0.35	40	1	Y		0	0	0	41201
TIR0012	TIR	102580	9/30/2015	CORBIS00	11.73	40	1	N		0	0	0	41201
TIR0013	TIR	102007	9/30/2012	CORBIS00	3.86	40	1	Y		0	0	0	41201
TIR0013	TIR	102354	2/28/2014	CORBIS00	5.32	40	1	Y		0	0	0	41201
TIR0016	TIR	101664	3/31/2011	CORBIS00	0.09	40	1	Y		8	0	0	41201
TIR0016	TIR	101664	3/31/2011	CORBIS00	0.05	40	1	Y		8	0	0	41201
TIR0016	TIR	101688	4/30/2011	CORBIS00	0.05	40	1	Y		8	0	0	41201
TIR0016	TIR	101744	6/30/2011	CORBIS00	0.25	40	1	Y		0	0	0	41201
TIR0016	TIR	101772	8/31/2011	CORBIS00	0.04	40	1	Y		0	0	0	41201
TIR0016	TIR	101795	9/30/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0016	TIR	101805	10/31/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0016	TIR	101814	10/31/2011	GETIMA00	1.17	40	1	Y		0	0	0	41201
TIR0016	TIR	101824	11/30/2011	CORBIS00	0.09	40	1	Y		0	0	0	41201
TIR0016	TIR	101846	12/31/2011	CORBIS00	0.14	40	1	Y		0	0	0	41201
TIR0016	TIR	101879	2/29/2012	CORBIS00	0.09	40	1	Y		0	0	0	41201
TIR0016	TIR	101898	3/31/2012	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0016	TIR	101913	4/30/2012	CORBIS00	91.68	40	1	Y		0	0	0	41201
TIR0016	TIR	101913	4/30/2012	CORBIS00	0.05	40	1	Y		0	0	0	41201
TIR0016	TIR	101992	8/31/2012	CORBIS00	7.25	40	1	Y		0	0	0	41201
TIR0016	TIR	102049	11/30/2012	CORBIS00	0.14	40	1	Y		0	0	0	41201
TIR0017	TIR	101846	12/31/2011	CORBIS00	56.93	40	1	Y		0	0	0	41201
TIR0020	TIR	101551	10/31/2010	GETIMA00	0.87	40	1	Y		8	0	0	41201
TIR0023	TIR	101602	12/31/2010	GETIMA00	31.9	40	1	Y		8	0	0	41201
TIR0030	TIR	101867	1/31/2012	GETIMA00	70.35	40	1	Y		0	0	0	41201
TIR0031	TIR	102524	4/30/2015	GETIMA00	1	40	1	Y		0	0	0	41201
TIR0034	TIR	102354	2/28/2014	CORBIS00	1.3	40	1	Y		0	0	0	41201
TIR0034	TIR	102364	4/30/2014	GETIMA00	4.43	40	1	Y		0	0	0	41201
TJO0001	TJO	101599	12/31/2010	IMAGES00	20	35	1	Y		8	0	0	41201
TJO0001	TJO	101781	8/31/2011	GETIMA00	2.19	35	1	Y		0	0	0	41201
TJO0003	TJO	101879	2/29/2012	CORBIS00	30.72	35	1	Y		0	0	0	41201
TJO0003	TJO	102243	8/31/2013	GETIMA00	4.2	35	1	Y		0	0	0	41201
TJO0003	TJO	102458	11/30/2014	PUBPER00	8	35	1	Y		0	0	0	41201
TJO0003	TJO	102654	7/31/2016	MEDBAK00	47.48	25	1	N		0	0	0	41201
TJO0004	TJO	102083	1/31/2013	MASFIL00	19.6	35	1	Y		0	0	0	41201
TJO0004	TJO	102096	1/31/2013	MASFIL00	19.6	35	1	N		0	0	0	41201
TJO0005	TJO	101624	1/31/2011	IMAGES00	0.19	35	1	Y		8	0	0	41201
TJO0006	TJO	301077	7/30/2012	10445101	3.71	35	1	Y	Royalty Free Media	10	0	N	41201
TJO0007	TJO	101551	10/31/2010	GETIMA00	50.73	35	1	Y		8	0	0	41201
TJO0007	TJO	101978	8/31/2012	ALAMYL00	164.74	35	1	Y		0	0	0	41201
TJO0007	TJO	102647	5/31/2016	GETIMA00	0.58	25	1	Y		0	0	0	41201
TJO0007	TJO	300333	9/5/2005	10110501	69.95	35	1	Y	Royalty Free Illustration	1	0	0	41201
TJO0009	TJO	101574	11/30/2010	IMAGES00	1.13	35	1	Y		8	0	0	41201
TJO0009	TJO	101696	12/31/2010	10408600	9.38	35	1	Y		0	0	0	41201
TJO0009	TJO	101746	6/30/2011	IMAGES00	43.75	35	1	Y		0	0	0	41201
TJO0009	TJO	102011	9/30/2012	GETIMA00	6.29	35	1	Y		0	0	0	41201
TJO0011	TJO	101746	6/30/2011	IMAGES00	3.99	35	1	Y		0	0	0	41201
TJO0011	TJO	101747	6/30/2011	GETIMA00	10.03	35	1	Y		0	0	0	41201
TJO0011	TJO	102356	4/30/2014	CORBIS00	8.29	35	1	Y		0	0	0	41201
TJO0011	TJO	102396	6/30/2014	CORBIS00	32.32	35	1	Y		0	0	0	41201
TJO0012	TJO	101697	12/31/2010	10408600	0.55	35	1	Y		0	0	0	41201
TJO0014	TJO	101691	4/30/2011	GETIMA00	6.38	35	1	Y		8	0	0	41201
TJO0014	TJO	101697	12/31/2010	10408600	47.98	35	1	Y		0	0	0	41201
TJO0014	TJO	102574	8/31/2015	GETIMA00	7.13028	35	1	Y		0	0	0	41201
TJO0014	TJO	102669	9/30/2016	GETIMA00	68.6	25	1	Y		0	0	0	41201
TJO0020	TJO	101761	7/31/2011	GETIMA00	12.98	35	1	Y		0	0	0	41201
TJO0020	TJO	101849	12/31/2011	GETIMA00	11.44	35	1	Y		0	0	0	41201
TJO0021	TJO	101744	6/30/2011	CORBIS00	4.5	35	1	Y		0	0	0	41201
TJO0021	TJO	102356	4/30/2014	CORBIS00	8.29	35	1	Y		0	0	0	41201
TJO0021	TJO	102552	4/1/2015	PUBPER00	8	35	1	N		0	0	0	41201
TJO0028	TJO	102374	5/31/2014	CORBIS00	26.52	35	1	N		0	0	0	41201
TJO0028	TJO	102396	6/30/2014	CORBIS00	155.05	35	1	Y		0	0	0	41201
TJO0029	TJO	101849	12/31/2011	GETIMA00	11.02	35	1	Y		0	0	0	41201
TJO0029	TJO	102281	10/31/2013	MEDBAK00	47.48	35	1	Y		0	0	0	41201
TJU0001	TJU	101900	3/31/2012	GETIMA00	43.87	40	1	Y		0	0	0	41201
TJU0005	TJU	101796	9/30/2011	GETIMA00	7.35	40	1	Y		0	0	0	41201
TJU0007	TJU	102574	8/31/2015	GETIMA00	2.67307	40	1	Y		0	0	0	41201
TJU0010	TJU	101730	5/31/2011	GETIMA00	19.66	40	1	Y		0	0	0	41201
TKN0001	TKN	102111	2/28/2013	GETIMA00	14.66	50	1	Y		0	0	0	41201
TKN0001	TKN	102653	7/31/2016	GETIMA00	2.22895	50	1	Y		0	0	0	41201
TKN0004	TKN	102160	4/30/2013	GETIMA00	13.38	50	1	Y		0	0	0	41201
TKN0004	TKN	102267	9/30/2013	GETIMA00	5.89525	50	1	Y		0	0	0	41201
TKN0004	TKN	102384	5/31/2014	GETIMA00	5.48	50	1	Y		0	0	0	41201
TKN0004	TKN	102397	6/30/2014	GETIMA00	4.794	50	1	Y		0	0	0	41201
TKN0004	TKN	102466	11/30/2014	GETIMA00	4.35	50	1	Y		0	0	0	41201
TKN0004	TKN	102550	5/31/2015	GETIMA00	4.00968	50	1	Y		0	0	0	41201
TKN0004	TKN	102575	8/31/2015	GETIMA00	1.485	50	1	Y		0	0	0	41201
TKN0004	TKN	102613	10/31/2015	GETIMA00	9.30962	50	1	Y		0	0	0	41201
TKN0004	TKN	102648	5/31/2016	GETIMA00	7.5	50	1	Y		0	0	0	41201
TKN0008	TKN	102283	10/31/2013	GETIMA00	2.73	50	1	Y		0	0	0	41201
TKN0008	TKN	102670	9/30/2016	GETIMA00	3.7	50	1	Y		0	0	0	41201
TKN0009	TKN	102181	5/31/2013	GETIMA00	13.51	50	1	Y		0	0	0	41201
TKN0009	TKN	102207	6/30/2013	GETIMA00	13.51	50	1	Y		0	0	0	41201
TKN0011	TKN	102670	9/30/2016	GETIMA00	3.7	50	1	Y		0	0	0	41201
TKO0001	TKO	101833	11/30/2011	GETIMA00	5.41	50	1	Y		0	0	0	41201
TKO0001	TKO	101833	11/30/2011	GETIMA00	12.3	50	1	Y		0	0	0	41201
TKO0001	TKO	101868	1/31/2012	GETIMA00	0.71	50	1	Y		0	0	0	41201
TKO0001	TKO	101937	5/31/2012	GETIMA00	0.36	50	1	Y		0	0	0	41201
TKO0001	TKO	101975	7/31/2012	GETIMA00	0.71	50	1	Y		0	0	0	41201
TKO0004	TKO	102012	9/30/2012	GETIMA00	47.7	50	1	Y		0	0	0	41201
TKO0004	TKO	102077	12/31/2012	GETIMA00	5.49612	50	1	Y		0	0	0	41201
TKO0007	TKO	101833	11/30/2011	GETIMA00	26.03	50	1	Y		0	0	0	41201
TKO0007	TKO	102111	2/28/2013	GETIMA00	50.49	50	1	Y		0	0	0	41201
TKO0007	TKO	102653	7/31/2016	GETIMA00	15	50	1	Y		0	0	0	41201
TKO0008	TKO	102441	9/30/2014	GETIMA00	13.58518	50	1	Y		0	0	0	41201
TKO0010	TKO	101901	3/31/2012	GETIMA00	43.28	50	1	Y		0	0	0	41201
TKO0010	TKO	102283	10/31/2013	GETIMA00	69	50	1	Y		0	0	0	41201
TKO0012	TKO	102077	12/31/2012	GETIMA00	35.17517	50	1	Y		0	0	0	41201
TKO0013	TKO	102283	10/31/2013	GETIMA00	69	50	1	Y		0	0	0	41201
TKO0013	TKO	102635	2/28/2016	GETIMA00	4.344	50	1	N		0	0	0	41201
TKO0013	TKO	102642	4/30/2016	GETIMA00	43.11104	50	1	Y		0	0	0	41201
TKO0018	TKO	101833	11/30/2011	GETIMA00	26.03	50	1	Y		0	0	0	41201
TKO0022	TKO	101833	11/30/2011	GETIMA00	8.51	50	1	Y		0	0	0	41201
TKO0022	TKO	102090	1/31/2013	GETIMA00	38.9	50	1	Y		0	0	0	41201
TKO0024	TKO	102111	2/28/2013	GETIMA00	7.54	50	1	Y		0	0	0	41201
TKO0024	TKO	102244	8/31/2013	GETIMA00	22.76	50	1	Y		0	0	0	41201
TKO0024	TKO	102563	7/31/2015	GETIMA00	4.58	50	1	Y		0	0	0	41201
TKO0025	TKO	101868	1/31/2012	GETIMA00	0.71	50	1	Y		0	0	0	41201
TKO0025	TKO	101937	5/31/2012	GETIMA00	0.36	50	1	Y		0	0	0	41201
TKO0025	TKO	101975	7/31/2012	GETIMA00	0.71	50	1	Y		0	0	0	41201
TKO0027	TKO	102523	4/30/2015	GETIMA00	45.75	50	1	Y		0	0	0	41201
TKU0001	TKU	101665	3/31/2011	GETIMA00	76.29	50	1	Y		8	0	0	41201
TKU0004	TKU	101665	3/31/2011	GETIMA00	16.9	50	1	Y		8	0	0	41201
TKU0006	TKU	101918	4/30/2012	GETIMA00	13.74	50	1	Y		0	0	0	41201
TKU0011	TKU	101747	6/30/2011	GETIMA00	72	50	1	Y		0	0	0	41201
TKU0011	TKU	102425	8/31/2014	GETIMA00	6.6	50	1	Y		0	0	0	41201
TKU0015	TKU	102243	8/31/2013	GETIMA00	0.97	50	1	Y		0	0	0	41201
TKU0017	TKU	102313	12/31/2013	GETIMA00	0.1338	50	1	N		0	0	0	41201
TKU0017	TKU	102413	7/31/2014	GETIMA00	0.1338	50	1	Y		0	0	0	41201
TKU0018	TKU	102383	5/31/2014	GETIMA00	98.67	50	1	Y		0	0	0	41201
TMU0012	TMU	102267	9/30/2013	GETIMA00	5.99201	50	1	Y		0	0	0	41201
TMU0027	TMU	102478	12/31/2014	GETIMA00	4.57	50	1	Y		0	0	0	41201
TMU0031	TMU	102426	8/31/2014	GETIMA00	8.80971	50	1	Y		0	0	0	41201
TMU0031	TMU	102562	6/30/2015	GETIMA00	6.64	50	1	Y		0	0	0	41201
TOB0005	TOB	101974	7/31/2012	GETIMA00	0.97	50	1	Y		0	0	0	41201
TOB0005	TOB	102480	1/31/2015	AGEFOT00	34.12	50	1	N		0	0	0	41201
TOB0011	TOB	101781	8/31/2011	GETIMA00	2.29	50	1	Y		0	0	0	41201
TOB0011	TOB	101930	5/31/2012	PUBPER00	8	50	1	Y		0	0	0	41201
TOB0015	TOB	102206	6/30/2013	GETIMA00	37.1	50	1	Y		0	0	0	41201
TOH0001	TOH	102299	11/30/2013	GETIMA00	50	40	1	N		0	0	0	41201
TOH0001	TOH	102364	4/30/2014	GETIMA00	34.58	40	1	Y		0	0	0	41201
TOH0001	TOH	102574	8/31/2015	GETIMA00	10	40	1	Y		0	0	0	41201
TOH0001	TOH	102657	7/31/2016	ALAMYL00	5	40	1	N		0	0	0	41201
TOH0002	TOH	102532	2/28/2015	CORBIS00	16.98	40	1	Y		0	0	0	41201
TOH0002	TOH	102634	2/28/2016	GETIMA00	0.784	40	1	Y		0	0	0	41201
TOH0005	TOH	102317	1/31/2014	ALAMYL00	28.29	40	1	Y		0	0	0	41201
TOH0005	TOH	102465	11/30/2014	GETIMA00	1	40	1	Y		0	0	0	41201
TOH0005	TOH	102574	8/31/2015	GETIMA00	10	40	1	Y		0	0	0	41201
TOH0005	TOH	102664	8/31/2016	GETIMA00	12.76897	40	1	Y		0	0	0	41201
TOH0006	TOH	102168	5/31/2013	CORBIS00	25.27	40	1	Y		0	0	0	41201
TOH0006	TOH	102312	12/31/2013	GETIMA00	36.44	40	1	Y		0	0	0	41201
TOH0006	TOH	102383	5/31/2014	GETIMA00	15.06	40	1	Y		0	0	0	41201
TOH0006	TOH	102435	9/30/2014	CORBIS00	2.18	40	1	Y		0	0	0	41201
TOH0006	TOH	102442	10/31/2014	ALAMYL00	35.63	40	1	Y		0	0	0	41201
TOH0006	TOH	102673	10/31/2016	GETIMA00	12.12	40	1	Y		0	0	0	41201
TOH0007	TOH	102435	9/30/2014	CORBIS00	2.18	40	1	Y		0	0	0	41201
TOH0007	TOH	102657	7/31/2016	ALAMYL00	5	40	1	N		0	0	0	41201
TOH0008	TOH	102574	8/31/2015	GETIMA00	10	40	1	Y		0	0	0	41201
TOH0008	TOH	102647	5/31/2016	GETIMA00	57.97	40	1	Y		0	0	0	41201
TOH0008	TOH	102657	7/31/2016	ALAMYL00	5	40	1	N		0	0	0	41201
TOH0010	TOH	102435	9/30/2014	CORBIS00	2.18	40	1	Y		0	0	0	41201
TOH0010	TOH	102574	8/31/2015	GETIMA00	1.072	40	1	Y		0	0	0	41201
TOH0010	TOH	102647	5/31/2016	GETIMA00	5.16	40	1	Y		0	0	0	41201
TOH0013	TOH	102222	7/31/2013	GETIMA00	15.48323	40	1	Y		0	0	0	41201
TOH0013	TOH	102440	9/30/2014	GETIMA00	11.99968	40	1	Y		0	0	0	41201
TOH0013	TOH	102574	8/31/2015	GETIMA00	10	40	1	Y		0	0	0	41201
TOH0013	TOH	102610	9/30/2015	GETIMA00	5.33286	40	1	Y		0	0	0	41201
TOH0014	TOH	102168	5/31/2013	CORBIS00	6.62	40	1	Y		0	0	0	41201
TOH0014	TOH	102222	7/31/2013	GETIMA00	35.33895	40	1	Y		0	0	0	41201
TOH0014	TOH	102224	7/31/2013	CORBIS00	21.69	40	1	Y		0	0	0	41201
TOH0014	TOH	102321	1/31/2014	GETIMA00	59.8	40	1	Y		0	0	0	41201
TOH0014	TOH	102647	5/31/2016	GETIMA00	14.13	40	1	Y		0	0	0	41201
TOH0014	TOH	102678	11/30/2016	GETIMA00	12.09828	40	1	Y		0	0	0	41201
TOH0015	TOH	102354	2/28/2014	CORBIS00	4.95	40	1	Y		0	0	0	41201
TOH0015	TOH	102405	7/31/2014	CORBIS00	4.15	40	1	Y		0	0	0	41201
TOH0015	TOH	102465	11/30/2014	GETIMA00	1	40	1	Y		0	0	0	41201
TOH0015	TOH	102560	7/31/2015	CORBIS00	10	40	1	Y		0	0	0	41201
TOH0015	TOH	102574	8/31/2015	GETIMA00	10	40	1	Y		0	0	0	41201
TOH0015	TOH	102657	7/31/2016	ALAMYL00	5	40	1	N		0	0	0	41201
TOH0016	TOH	102299	11/30/2013	GETIMA00	75	40	1	N		0	0	0	41201
TOH0016	TOH	102312	12/31/2013	GETIMA00	16.08	40	1	Y		0	0	0	41201
TOH0016	TOH	102559	6/30/2015	CORBIS00	1.7	40	1	Y		0	0	0	41201
TOH0016	TOH	102647	5/31/2016	GETIMA00	1.45	40	1	Y		0	0	0	41201
TOH0017	TOH	102495	3/31/2015	CORBIS00	2.89	40	1	Y		0	0	0	41201
TOH0018	TOH	102203	6/30/2013	CORBIS00	13.36	40	1	Y		0	0	0	41201
TOH0018	TOH	102222	7/31/2013	GETIMA00	2.63724	40	1	Y		0	0	0	41201
TOH0018	TOH	102222	7/31/2013	GETIMA00	9.07004	40	1	Y		0	0	0	41201
TOH0018	TOH	102224	7/31/2013	CORBIS00	21.69	40	1	Y		0	0	0	41201
TOH0018	TOH	102435	9/30/2014	CORBIS00	2.18	40	1	Y		0	0	0	41201
TOH0018	TOH	102465	11/30/2014	GETIMA00	1	40	1	Y		0	0	0	41201
TOH0018	TOH	102495	3/31/2015	CORBIS00	2.89	40	1	Y		0	0	0	41201
TOH0018	TOH	102647	5/31/2016	GETIMA00	5.16	40	1	Y		0	0	0	41201
TOH0018	TOH	102652	7/31/2016	GETIMA00	12.81815	40	1	Y		0	0	0	41201
TOH0018	TOH	102652	7/31/2016	GETIMA00	1.448	40	1	Y		0	0	0	41201
TOH0018	TOH	102673	10/31/2016	GETIMA00	12.12	40	1	Y		0	0	0	41201
TOH0019	TOH	102315	12/31/2013	CORBIS00	4.4	40	1	Y		0	0	0	41201
TOH0019	TOH	102630	3/31/2016	GETIMA00	8.18974	40	1	Y		0	0	0	41201
TOH0019	TOH	102669	9/30/2016	GETIMA00	12.86	40	1	Y		0	0	0	41201
TOH0020	TOH	102246	9/30/2013	ALAMYL00	26.51	40	1	Y		0	0	0	41201
TOH0020	TOH	102580	9/30/2015	CORBIS00	69.62	40	1	N		0	0	0	41201
TOH0025	TOH	102315	12/31/2013	CORBIS00	22.47	40	1	Y		0	0	0	41201
TOH0025	TOH	102481	1/31/2015	CORBIS00	6.39	40	1	Y		0	0	0	41201
TOH0025	TOH	102481	1/31/2015	CORBIS00	2.02	40	1	Y		0	0	0	41201
TOK0001	TOK	101579	11/30/2010	GETIMA00	7	50	1	Y		8	0	0	41201
TOK0001	TOK	101730	5/31/2011	GETIMA00	63.24	50	1	Y		0	0	0	41201
TOK0001	TOK	101796	9/30/2011	GETIMA00	30.64	50	1	Y		0	0	0	41201
TOK0001	TOK	102056	11/30/2012	GETIMA00	25.31	50	1	Y		0	0	0	41201
TOK0001	TOK	102076	12/31/2012	GETIMA00	30	50	1	Y		0	0	0	41201
TOK0001	TOK	102313	12/31/2013	GETIMA00	0.7208	50	1	N		0	0	0	41201
TOK0001	TOK	102413	7/31/2014	GETIMA00	0.7208	50	1	Y		0	0	0	41201
TOK0003	TOK	101796	9/30/2011	GETIMA00	2	50	1	Y		0	0	0	41201
TOK0003	TOK	102340	2/28/2014	GETIMA00	1.29	50	1	Y		0	0	0	41201
TOK0004	TOK	102180	5/31/2013	GETIMA00	0.81	50	1	Y		0	0	0	41201
TOK0004	TOK	102364	4/30/2014	GETIMA00	4.85	50	1	Y		0	0	0	41201
TOK0008	TOK	101602	12/31/2010	GETIMA00	129.6	50	1	Y		8	0	0	41201
TOK0008	TOK	101691	4/30/2011	GETIMA00	41.16	50	1	Y		8	0	0	41201
TOK0008	TOK	101796	9/30/2011	GETIMA00	2	50	1	Y		0	0	0	41201
TOK0008	TOK	101814	10/31/2011	GETIMA00	48.62	50	1	Y		0	0	0	41201
TOK0008	TOK	101814	10/31/2011	GETIMA00	30.7	50	1	Y		0	0	0	41201
TOK0008	TOK	101876	2/29/2012	GETIMA00	72	50	1	Y		0	0	0	41201
TOK0008	TOK	101985	8/31/2012	MASFIL00	47.66	50	1	Y		0	0	0	41201
TOK0008	TOK	102056	11/30/2012	GETIMA00	37.97	50	1	Y		0	0	0	41201
TOK0008	TOK	102254	9/30/2013	MASFIL00	100.72	50	1	Y		0	0	0	41201
TOK0009	TOK	101579	11/30/2010	GETIMA00	39.12	50	1	Y		8	0	0	41201
TOK0010	TOK	102159	4/30/2013	GETIMA00	1.34	50	1	Y		0	0	0	41201
TOK0010	TOK	102440	9/30/2014	GETIMA00	2.284	50	1	Y		0	0	0	41201
TOK0013	TOK	101625	1/31/2011	MEDBAK00	62.5	50	1	Y		8	0	0	41201
TOK0013	TOK	101627	1/31/2011	GETIMA00	67.41	50	1	Y		8	0	0	41201
TOK0013	TOK	101796	9/30/2011	GETIMA00	2	50	1	Y		0	0	0	41201
TOK0013	TOK	102282	10/31/2013	GETIMA00	1.52	50	1	Y		0	0	0	41201
TOK0015	TOK	101913	4/30/2012	CORBIS00	23.12	50	1	Y		0	0	0	41201
TOK0017	TOK	101602	12/31/2010	GETIMA00	0.89	50	1	Y		8	0	0	41201
TOM0002	TOM	102425	8/31/2014	GETIMA00	0.496	50	1	Y		0	0	0	41201
TOM0003	TOM	300865	10/31/2010	POSTIN00	25.98	50	1	Y		8	0	0	41201
TOM0004	TOM	102222	7/31/2013	GETIMA00	14.944	50	1	Y		0	0	0	41201
TOM0005	TOM	101730	5/31/2011	GETIMA00	32.72	50	1	Y		0	0	0	41201
TOM0005	TOM	101849	12/31/2011	GETIMA00	3	50	1	Y		0	0	0	41201
TOM0008	TOM	101691	4/30/2011	GETIMA00	44.2	50	1	Y		8	0	0	41201
TOM0008	TOM	101876	2/29/2012	GETIMA00	0.29	50	1	Y		0	0	0	41201
TOM0008	TOM	102206	6/30/2013	GETIMA00	4.18	50	1	Y		0	0	0	41201
TOM0008	TOM	102340	2/28/2014	GETIMA00	1.29	50	1	Y		0	0	0	41201
TOM0008	TOM	102477	12/31/2014	GETIMA00	8.52	50	1	Y		0	0	0	41201
TOM0010	TOM	300865	10/31/2010	POSTIN00	25.98	50	1	Y		8	0	0	41201
TOO0001	TOO	101664	3/31/2011	CORBIS00	1.76	40	1	Y		8	0	0	41201
TOO0001	TOO	101688	4/30/2011	CORBIS00	0.86	40	1	Y		8	0	0	41201
TOO0001	TOO	101688	4/30/2011	CORBIS00	0.52	40	1	Y		8	0	0	41201
TOO0001	TOO	101729	5/31/2011	CORBIS00	0.52	40	1	Y		0	0	0	41201
TOO0001	TOO	101744	6/30/2011	CORBIS00	0.14	40	1	Y		0	0	0	41201
TOO0001	TOO	101744	6/30/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
TOO0001	TOO	101744	6/30/2011	CORBIS00	0.26	40	1	Y		0	0	0	41201
TOO0001	TOO	101757	7/31/2011	CORBIS00	0.05	40	1	Y		0	0	0	41201
